C , D, I, T, label
5.1187027e-07,1.5335143e-06,1.0665936e-08,4.275289e-05,0
5.887063e-07,1.5841031e-06,3.0390725e-09,4.093516e-05,0
7.2781324e-07,1.0296966e-06,2.1425587e-08,3.8121496e-05,0
2.6856088e-07,3.7777411e-07,4.8324558e-09,3.7620153e-05,0
3.754299e-07,6.56326e-07,7.604841e-09,3.9371e-05,0
7.267313e-07,1.0135943e-06,1.8874289e-08,3.865049e-05,0
4.5221233e-05,1.8226775e-07,2.9014098e-08,3.0303452e-05,0
3.367153e-05,2.644076e-07,3.1029895e-08,3.1848867e-05,0
3.456938e-05,1.6680066e-07,5.9874314e-09,3.112206e-05,0
4.0589697e-05,2.3949346e-07,1.1102205e-08,2.9462257e-05,0
2.631713e-05,1.5560184e-07,2.8014892e-08,3.1187094e-05,0
3.7706362e-05,1.5527513e-07,8.143349e-09,3.0324036e-05,0
2.47587e-05,1.9538815e-07,3.59511e-09,3.053078e-05,0
3.4057866e-05,2.9266414e-07,1.7805583e-08,3.0081575e-05,0
2.7992251e-05,2.2641183e-07,1.2193713e-08,2.9641746e-05,0
3.4568293e-05,1.9604143e-07,5.360176e-08,3.2123644e-05,0
3.6021058e-05,1.8238877e-07,1.9453228e-08,2.9848681e-05,0
2.8629856e-05,2.1038473e-07,6.94802e-09,2.9905834e-05,0
3.324189e-05,1.5855284e-07,2.4062158e-08,3.1643787e-05,0
2.7344979e-05,1.849039e-07,5.1001518e-08,3.18843e-05,0
3.3003405e-05,2.1176218e-07,8.557057e-09,3.0886502e-05,0
3.7868733e-05,2.032727e-07,9.270014e-09,2.9654046e-05,0
2.6785854e-05,2.4704772e-07,5.4719638e-09,3.145898e-05,0
2.4144825e-05,9.0448864e-08,4.7665187e-09,3.325299e-05,0
3.741283e-05,2.0313686e-07,1.206704e-08,3.0997864e-05,0
3.1991083e-05,1.436152e-07,7.1007507e-09,3.385864e-05,0
3.9699233e-05,2.2326223e-07,3.6946805e-08,3.2761356e-05,0
3.900469e-05,1.5433294e-07,1.839674e-08,3.0418949e-05,0
3.6477773e-05,2.3164424e-07,9.594991e-09,3.2012536e-05,0
2.6129099e-05,2.5843042e-07,1.5300705e-08,3.044713e-05,0
4.2824344e-05,1.6782937e-07,8.209849e-09,3.2803375e-05,0
2.5587196e-05,1.1729514e-07,9.138193e-09,3.083529e-05,0
2.0281303e-05,1.5026922e-07,3.553944e-09,3.2304648e-05,0
3.1949312e-05,1.5811358e-07,1.1930914e-08,3.1543907e-05,0
3.3085435e-05,2.0124526e-07,1.8845403e-08,3.2230335e-05,0
3.3057495e-05,1.5858656e-07,1.071939e-08,3.1994656e-05,0
3.0099794e-05,1.6220712e-07,5.294152e-08,3.2163425e-05,0
4.481866e-05,2.8716667e-07,4.506338e-09,3.0694235e-05,0
3.0114754e-05,1.03424775e-07,2.4754197e-08,3.2266158e-05,0
5.9012946e-05,2.61372e-07,7.3374657e-09,3.1103933e-05,0
4.402738e-05,3.4116195e-07,7.881673e-09,2.9408808e-05,0
2.7135236e-05,1.8472306e-07,6.6235524e-09,3.1812684e-05,0
4.0775456e-05,3.9044266e-07,6.116013e-09,3.2950138e-05,0
2.958823e-05,1.8564619e-07,3.4217997e-09,3.1623636e-05,0
3.291063e-05,1.5172333e-07,3.780896e-09,3.3009135e-05,0
3.4190765e-05,1.8487057e-07,1.2500295e-08,3.1746433e-05,0
3.9113307e-05,1.3743055e-07,1.1932274e-09,3.392648e-05,0
2.3236975e-05,1.0298757e-07,6.0640093e-09,3.4172775e-05,0
2.4234287e-05,9.391301e-08,2.454807e-08,3.3858447e-05,0
2.6171292e-05,1.2309835e-07,5.1144204e-09,3.334603e-05,0
2.3071676e-05,1.04497516e-07,1.6945124e-08,3.3072378e-05,0
2.3551202e-05,1.4162495e-07,2.2762472e-09,2.9948016e-05,0
3.6903766e-05,1.7151498e-07,1.9639337e-08,2.9338164e-05,0
2.9244753e-05,1.9619816e-07,6.3923977e-09,2.9704597e-05,0
3.2082862e-05,1.4679844e-07,3.5528869e-09,3.0250294e-05,0
2.8814302e-05,1.4271163e-07,1.7738195e-08,3.0526295e-05,0
7.9011954e-07,1.048909e-07,2.2398044e-08,2.831111e-05,0
3.5549468e-07,2.2278964e-07,4.3088217e-08,2.8854533e-05,0
9.9053516e-08,1.2029805e-07,2.341129e-08,3.0986812e-05,0
6.383287e-08,5.5762744e-08,2.7694211e-08,3.2009575e-05,0
1.3585289e-07,2.8406442e-08,1.9194092e-08,3.2162505e-05,0
9.875206e-08,1.9434648e-08,3.3905717e-08,3.101762e-05,0
1.124155e-05,6.062613e-08,1.27738815e-08,3.0087198e-05,0
1.3116316e-07,5.3828693e-08,3.7487997e-08,3.040407e-05,0
6.562766e-08,1.09802556e-07,1.4784621e-08,3.0726445e-05,0
1.2355328e-07,9.750537e-08,2.8648957e-08,2.9127548e-05,0
7.2398193e-06,4.43557e-08,2.681012e-08,3.069994e-05,0
6.8495346e-08,6.5769136e-08,2.8946108e-08,3.081231e-05,0
3.6865507e-07,2.0144381e-07,1.1752261e-08,2.8487988e-05,0
7.264936e-07,7.460186e-08,2.0816836e-08,3.0345527e-05,0
1.03291704e-07,1.3925928e-07,2.3311525e-08,3.2049862e-05,0
1.678713e-07,2.7308582e-07,2.2825523e-08,3.0587576e-05,0
6.755443e-08,1.8924544e-07,2.350709e-08,3.1311363e-05,0
7.128695e-08,5.6195805e-08,2.5968513e-08,3.079756e-05,0
6.981406e-08,1.2651427e-07,2.569634e-08,2.9989513e-05,0
2.6236911e-08,5.5768165e-08,1.5674907e-08,3.173675e-05,0
4.4610406e-08,4.0003997e-08,1.3428213e-08,3.1667572e-05,0
3.0412025e-08,2.4414199e-08,2.422111e-08,3.084782e-05,0
1.3372717e-07,1.048725e-07,1.7476586e-08,3.008691e-05,0
1.6461087e-06,2.9446953e-08,2.1725498e-08,2.9912424e-05,0
2.8931261e-08,6.70456e-08,2.1719533e-08,3.2281918e-05,0
1.685195e-07,1.6645488e-07,1.7632143e-08,2.9866902e-05,0
4.314965e-08,6.290103e-08,1.8066466e-08,3.1213935e-05,0
1.0493292e-07,1.1133212e-07,2.4496247e-08,3.0226965e-05,0
2.5007852e-08,1.6471122e-07,1.8638534e-08,3.1921845e-05,0
4.0447613e-08,3.4641314e-08,2.9426966e-08,3.348101e-05,0
3.4618395e-08,6.072276e-08,2.410359e-08,3.1283966e-05,0
8.484059e-08,5.062924e-08,1.9509336e-08,3.4410416e-05,0
3.494872e-08,1.05571516e-07,1.9542407e-08,3.3398548e-05,0
1.740562e-07,6.3353035e-08,2.5221688e-08,3.3907916e-05,0
2.2629051e-07,5.188799e-07,2.2568807e-08,3.1467865e-05,0
1.0381729e-07,9.3287625e-08,1.9039165e-08,3.5951183e-05,0
4.915135e-08,3.822476e-08,1.9812443e-08,3.7957714e-05,0
2.7697047e-07,1.2860342e-07,1.9761456e-08,3.2775075e-05,0
5.218639e-08,9.9652524e-08,2.489886e-08,3.9243812e-05,0
3.844946e-08,2.4258614e-07,2.4695908e-08,3.91223e-05,0
1.2579085e-07,1.2556958e-07,1.178027e-08,3.551948e-05,0
2.1890366e-07,1.0598228e-07,2.147755e-08,3.5444737e-05,0
4.9775807e-08,6.298831e-08,2.4185933e-08,3.313586e-05,0
6.493661e-08,1.5907035e-07,3.192257e-08,3.3969445e-05,0
1.3545756e-06,1.614592e-07,2.3197092e-08,3.6747457e-05,0
1.2138398e-07,8.363988e-08,3.485745e-08,3.0073887e-05,0
1.0794082e-06,1.9564641e-07,2.4251296e-08,3.1831256e-05,0
3.6734846e-07,1.1808022e-07,2.4671708e-08,3.0370686e-05,0
1.0491331e-07,6.3286365e-08,2.992951e-08,2.8814935e-05,0
1.0419436e-06,9.650441e-08,2.6185019e-08,2.8369188e-05,0
2.1530404e-07,2.4984664e-07,1.5830937e-08,2.830606e-05,0
3.5586916e-07,2.3761066e-07,1.7708313e-08,2.7727048e-05,0
1.2406666e-07,8.3098286e-08,1.769015e-08,2.64608e-05,0
5.533903e-08,2.595904e-07,2.3105333e-08,2.6949814e-05,0
1.4438912e-08,7.876376e-07,1.5429418e-08,2.6977199e-05,0
3.4718905e-08,1.999179e-07,1.6789446e-08,2.68426e-05,0
5.6129284e-08,1.2262277e-07,1.1352639e-08,2.5838339e-05,0
2.1843377e-08,5.3436855e-07,2.146117e-08,2.589246e-05,0
5.5833727e-08,1.2098123e-07,1.6895779e-08,2.6357693e-05,0
1.6608219e-08,1.7908872e-06,2.0647551e-08,2.7196429e-05,0
5.6718175e-08,4.935239e-07,1.171596e-08,2.6604013e-05,0
3.9776126e-08,5.8530156e-07,2.022345e-08,2.6946036e-05,0
1.3342385e-07,7.890535e-08,2.1973836e-08,2.6630616e-05,0
4.153677e-07,2.9192879e-07,1.8523778e-08,2.6791757e-05,0
2.088395e-07,5.160399e-07,1.30182976e-08,2.7778262e-05,0
2.884284e-07,1.1667161e-07,2.380329e-08,2.7189582e-05,0
1.0696581e-07,3.0249407e-08,1.8527842e-08,2.7735827e-05,0
8.9809e-09,2.9165523e-07,2.9663875e-08,2.7693515e-05,0
7.853868e-08,3.5309134e-07,1.4548633e-08,2.6333373e-05,0
6.40794e-08,1.4410375e-07,1.4488818e-08,2.6823509e-05,0
4.9835275e-08,1.4276921e-07,1.3546238e-08,2.7211294e-05,0
1.01195184e-07,1.1798398e-07,1.7151867e-08,2.705511e-05,0
9.926285e-09,1.5295633e-07,1.37710074e-08,2.6242022e-05,0
1.6842712e-07,3.6530643e-08,1.4139074e-08,2.6390819e-05,0
9.632511e-08,8.658953e-08,1.5132803e-08,2.6723576e-05,0
8.809096e-08,4.817867e-07,9.796391e-09,2.7170401e-05,0
6.639594e-08,4.1611506e-07,1.4915138e-08,2.6501712e-05,0
6.7313785e-08,6.5124703e-07,6.24931e-09,2.7378244e-05,0
1.8579827e-08,5.744183e-07,2.0701298e-08,2.7429103e-05,0
3.957649e-08,1.4231084e-07,1.1255744e-08,2.6051517e-05,0
1.433284e-07,3.1798784e-08,1.9195152e-08,2.6583217e-05,0
4.547062e-07,1.9906008e-07,1.248595e-08,2.5067962e-05,0
2.1361467e-07,8.608366e-08,1.0238078e-08,2.6262926e-05,0
1.8612677e-07,1.12473145e-07,1.6917383e-08,2.6031454e-05,0
2.6335984e-08,2.2179918e-07,1.1876695e-08,2.5556668e-05,0
5.0333163e-08,2.3463332e-07,1.7225961e-08,2.7359374e-05,0
9.512574e-08,3.2104845e-07,1.5080536e-08,2.6336085e-05,0
2.3575548e-07,1.2461878e-07,1.704311e-08,2.6513797e-05,0
8.6162835e-08,3.6850216e-07,1.7574896e-08,2.645497e-05,0
1.3534118e-07,4.096142e-07,2.1318623e-08,2.7223103e-05,0
1.6071719e-07,2.472773e-07,2.350431e-08,2.6308973e-05,0
1.9824999e-07,2.182485e-07,1.7911825e-08,2.6462743e-05,0
1.775843e-07,4.7562767e-07,1.6034969e-08,2.6972313e-05,0
7.020451e-08,1.3919556e-07,9.799662e-09,2.6832975e-05,0
8.200491e-07,1.1842837e-07,1.9509635e-08,2.65052e-05,0
1.2458598e-07,4.5054804e-07,1.12811485e-08,2.5573852e-05,0
4.7052957e-08,3.7551903e-08,1.0724401e-08,2.5617008e-05,0
2.590183e-08,2.0031926e-07,1.711161e-08,2.5654219e-05,0
7.987476e-08,7.4922974e-07,1.7310542e-08,2.5503588e-05,0
4.3638558e-08,4.7291657e-08,2.076156e-08,2.5796731e-05,0
1.5825863e-08,5.6313084e-08,4.348922e-09,2.482284e-05,0
1.5477734e-07,1.5086462e-08,1.50421e-08,2.423817e-05,0
8.289692e-08,4.6961237e-08,3.1783123e-09,2.5554718e-05,0
7.01958e-08,4.6699345e-08,4.693686e-09,2.4597046e-05,0
8.2295436e-08,2.7680745e-08,5.202219e-09,2.5139349e-05,0
5.3626504e-08,2.9689629e-08,3.5247338e-09,2.4418996e-05,0
7.244603e-08,6.775147e-08,3.1948015e-09,2.424293e-05,0
1.0172872e-07,2.2386642e-08,3.4073022e-09,2.4539619e-05,0
1.8687075e-07,1.744814e-08,1.25269315e-08,2.443768e-05,0
4.966144e-08,1.2461848e-08,7.995933e-09,2.423482e-05,0
3.2545861e-07,7.135728e-08,5.321504e-09,2.489315e-05,0
4.153245e-07,1.6036866e-08,7.979174e-09,2.4546758e-05,0
4.797166e-08,4.0987125e-08,1.1687926e-08,2.472746e-05,0
1.9287384e-07,2.1022084e-08,1.1428766e-08,2.4868188e-05,0
1.0660323e-06,1.3541277e-08,3.348794e-09,2.4787592e-05,0
6.53288e-07,1.3144974e-08,4.3673176e-09,2.5008887e-05,0
2.6475604e-07,2.8940478e-08,6.7785826e-09,2.512552e-05,0
4.034137e-07,3.1930185e-08,7.31889e-09,2.5370946e-05,0
1.0835812e-06,5.227695e-08,1.9600119e-08,2.6248103e-05,0
7.731323e-07,1.730952e-08,2.0819058e-08,2.595743e-05,0
6.7668486e-07,1.6309524e-08,2.7910888e-08,2.6193713e-05,0
3.2155817e-06,1.1944667e-08,2.7897142e-09,2.5848049e-05,0
1.2199015e-06,2.3245104e-08,6.6614723e-09,2.5995458e-05,0
2.4015254e-08,5.6193343e-08,3.339513e-09,2.2918699e-05,0
7.0129424e-08,1.3867927e-08,9.525989e-09,2.5337093e-05,0
2.2613496e-07,3.1145756e-08,1.0272661e-08,2.5898904e-05,0
4.5831095e-07,4.9178523e-09,1.3637777e-08,2.578891e-05,0
2.6129973e-07,1.8180263e-08,3.1211036e-09,2.53044e-05,0
2.7138321e-07,9.357433e-09,1.1010199e-08,2.5897596e-05,0
1.4653241e-07,2.235771e-08,4.2504325e-09,2.5035444e-05,0
6.2782524e-06,1.169948e-08,2.5834324e-09,2.5341395e-05,0
1.8692044e-06,1.2506996e-08,2.6180262e-09,2.5201305e-05,0
6.802124e-07,1.7421604e-08,1.02325926e-08,2.5104826e-05,0
1.5165895e-06,4.13171e-08,5.495812e-09,2.5431871e-05,0
5.0344397e-08,1.2548813e-08,9.623252e-09,2.3360511e-05,0
1.5254087e-06,1.6061753e-08,7.766082e-09,2.5555157e-05,0
3.234082e-07,2.3429607e-08,8.064335e-09,2.5469708e-05,0
1.7934611e-06,3.0407385e-08,4.537491e-09,2.502757e-05,0
2.6158696e-07,1.1217659e-08,2.7201261e-09,2.517385e-05,0
6.5059464e-07,1.2439526e-08,8.5203e-09,2.5340767e-05,0
2.4011734e-07,1.9510193e-08,8.070121e-09,2.5191717e-05,0
1.5347125e-07,1.4261171e-08,1.5964536e-08,2.5383628e-05,0
1.6929831e-06,1.1562294e-08,3.6268608e-09,2.5221523e-05,0
2.9786918e-07,4.064149e-08,4.7124518e-09,2.5340476e-05,0
3.8163094e-07,1.5404952e-08,1.127605e-08,2.4336885e-05,0
1.6319488e-07,1.8663151e-08,5.57424e-09,2.5307683e-05,0
1.1224919e-07,1.14317686e-07,2.2108144e-09,2.4356155e-05,0
4.3195973e-07,3.694462e-08,7.581364e-09,2.4072335e-05,0
1.7481594e-07,4.3375998e-08,3.985022e-09,2.4822035e-05,0
2.7430474e-07,1.6384886e-08,4.538391e-09,2.465914e-05,0
2.5444615e-07,2.9765297e-06,2.0982169e-07,3.532329e-05,0
1.0460426e-06,2.5100064e-07,1.6522364e-07,3.4852703e-05,0
3.9057042e-07,6.395102e-07,1.2227733e-07,3.4035882e-05,0
6.2446065e-07,1.1175598e-06,8.039888e-08,3.6366142e-05,0
4.3408608e-07,2.2773659e-06,1.0161799e-07,3.6294354e-05,0
3.046085e-07,9.693579e-07,5.5536447e-08,3.5494624e-05,0
3.1067324e-07,5.1881415e-07,1.014025e-07,3.5795598e-05,0
1.0196879e-06,4.3037252e-07,3.283254e-08,3.5131936e-05,0
2.549239e-07,6.187608e-07,9.344487e-08,3.461058e-05,0
2.1761368e-06,3.241522e-06,6.733356e-08,3.5145942e-05,0
2.1307956e-07,9.741175e-07,1.3895801e-07,3.8831517e-05,0
3.768914e-07,1.5337527e-06,9.555418e-08,3.660301e-05,0
3.1123906e-07,8.4654357e-07,5.0771586e-08,3.536647e-05,0
3.102774e-07,7.8523385e-07,8.3252964e-08,3.715498e-05,0
1.6500964e-07,9.987886e-07,1.4077472e-07,3.567244e-05,0
4.8922254e-07,3.0037944e-07,7.4445076e-08,3.57201e-05,0
2.7720012e-07,9.0272346e-07,8.373502e-08,3.7065798e-05,0
8.754922e-07,4.486901e-07,1.01945886e-07,3.570103e-05,0
4.63259e-07,4.9206466e-07,1.2623357e-07,3.583624e-05,0
1.3991025e-06,3.2349334e-07,3.0261408e-08,3.6853653e-05,0
2.6649636e-07,6.708825e-07,1.9546103e-07,3.769306e-05,0
1.0668998e-06,5.032117e-07,1.3831703e-07,3.8836664e-05,0
5.147418e-07,7.220371e-07,7.828757e-08,3.8346425e-05,0
1.8840551e-06,1.1569772e-06,6.6625425e-08,3.5958587e-05,0
2.0746523e-07,4.4152281e-07,9.4978894e-08,3.6684152e-05,0
1.5203444e-06,4.6941176e-07,3.9162067e-08,3.6621692e-05,0
2.193333e-07,3.6107153e-07,4.8935267e-08,3.303499e-05,0
1.022042e-06,7.581402e-07,2.625752e-07,3.6553127e-05,0
1.8615335e-06,1.1776775e-06,1.48512e-07,3.6395424e-05,0
3.1995205e-07,4.1304776e-07,1.950244e-07,3.4667726e-05,0
2.474165e-07,3.5115372e-07,1.5258685e-07,3.644335e-05,0
1.1843215e-06,1.2030888e-06,8.073803e-08,3.622865e-05,0
1.2876054e-06,3.5071128e-07,1.5992306e-07,3.524351e-05,0
4.7953506e-07,1.1646578e-06,1.3341737e-07,3.484343e-05,0
1.6967201e-06,2.3404918e-06,1.0684509e-07,3.2293312e-05,0
1.7219679e-07,2.2374236e-06,1.5262528e-07,3.3880897e-05,0
2.238952e-06,4.791145e-07,1.261474e-07,3.5564968e-05,0
1.3270842e-06,5.880004e-06,8.490276e-08,3.335863e-05,0
1.5414305e-06,5.391089e-07,9.873323e-08,3.49213e-05,0
4.0740875e-07,4.4018333e-07,1.7402516e-07,3.4325956e-05,0
4.0659285e-07,1.3617733e-06,6.801561e-08,3.3690736e-05,0
2.7803702e-07,5.6397084e-07,8.537547e-08,3.5054094e-05,0
1.1768456e-06,7.838078e-07,1.7111242e-07,3.4791694e-05,0
2.8954705e-07,6.396376e-07,3.3663042e-08,3.4575576e-05,0
6.339606e-07,1.5301221e-06,1.5754343e-07,3.693718e-05,0
2.0718308e-07,3.387463e-07,6.785661e-08,3.5473207e-05,0
6.923027e-07,6.3940894e-07,1.0204004e-07,3.31683e-05,0
1.878805e-06,1.68307e-06,1.328777e-07,3.5804303e-05,0
4.0990126e-06,5.0854555e-07,7.6977166e-08,3.6727626e-05,0
3.4524246e-06,1.2228188e-07,1.0667547e-07,3.692056e-05,0
5.2672146e-07,9.323405e-07,1.4286572e-08,2.3634091e-05,0
5.789605e-07,1.303089e-06,9.386338e-09,2.356084e-05,0
1.8023896e-07,7.856368e-07,2.677694e-09,2.3590046e-05,0
1.5514561e-07,9.612146e-07,1.5271635e-08,2.3312174e-05,0
2.4399193e-07,1.6711494e-06,7.0219475e-09,2.3458515e-05,0
2.425778e-07,1.0816061e-06,9.5231005e-09,2.3463102e-05,0
8.636093e-08,8.370561e-07,2.3231441e-09,2.3239569e-05,0
3.8518462e-07,8.2556073e-07,2.3413033e-08,2.3239081e-05,0
1.3294222e-07,1.0101062e-06,2.282082e-08,2.3327719e-05,0
3.800184e-07,1.8399304e-06,4.6519233e-08,2.3537374e-05,0
2.7804495e-07,9.608425e-07,5.454752e-08,2.3137867e-05,0
3.5723644e-07,6.2038623e-07,2.9547436e-08,2.370906e-05,0
3.0125616e-07,1.3609321e-06,1.2411702e-08,2.349295e-05,0
2.658711e-07,1.0010103e-06,2.1839577e-09,2.3442324e-05,0
3.4397547e-07,1.3649562e-06,4.5078785e-08,2.3399843e-05,0
3.6017184e-07,1.9953936e-06,3.1450547e-09,2.2889712e-05,0
2.9078151e-07,1.8587538e-06,1.4576576e-08,2.3029646e-05,0
6.014321e-07,1.2281567e-06,7.255164e-09,2.3452476e-05,0
3.852155e-07,1.1243792e-06,6.798769e-09,2.3162638e-05,0
2.8076016e-07,9.3176453e-07,2.3318018e-08,2.3165861e-05,0
4.1192428e-07,1.229617e-06,1.4135326e-08,2.2775072e-05,0
1.9809671e-07,7.5828194e-07,2.6614106e-09,2.334058e-05,0
2.3249721e-07,1.2918956e-06,1.4187348e-08,2.3102852e-05,0
2.1262608e-07,2.0333139e-06,2.7539282e-09,2.3487617e-05,0
2.498333e-07,1.1471296e-06,3.203179e-09,2.2717977e-05,0
5.337273e-07,1.1715288e-06,7.029492e-09,2.302442e-05,0
1.8254381e-07,1.4464088e-06,1.0701781e-08,2.3134337e-05,0
4.1320376e-07,1.5918129e-06,4.5479247e-08,2.2903534e-05,0
7.1122946e-07,3.020642e-06,7.0857196e-09,2.365813e-05,0
2.4928758e-07,1.6245448e-06,4.510416e-08,2.376697e-05,0
4.639757e-07,1.1708643e-06,1.91912e-08,2.3007497e-05,0
5.641962e-07,1.1442582e-06,2.269771e-08,2.368472e-05,0
5.2252034e-07,1.7981246e-06,4.735518e-09,2.3740895e-05,0
4.111907e-07,9.952533e-07,2.0327052e-08,2.3760578e-05,0
1.0215864e-07,7.587485e-07,1.9971607e-08,2.3164956e-05,0
2.0976726e-07,1.7661815e-06,1.3168688e-08,2.2924864e-05,0
2.6141538e-07,1.5638749e-06,1.0275209e-08,2.3160232e-05,0
4.2796103e-07,6.707354e-07,2.0113891e-08,2.276771e-05,0
1.4960374e-07,1.2463772e-06,1.1318219e-08,2.2886023e-05,0
2.320462e-07,1.3210408e-06,1.32198e-08,2.34305e-05,0
2.1608447e-07,1.063663e-06,1.20219665e-08,2.333791e-05,0
5.109855e-07,1.6894187e-06,6.8847285e-08,2.2975506e-05,0
6.342763e-07,9.744288e-07,4.410439e-08,2.3075703e-05,0
3.9349368e-07,1.5345778e-06,3.4790762e-08,2.348856e-05,0
3.1216624e-07,1.3536678e-06,2.2400565e-08,2.2976228e-05,0
1.898034e-07,9.569231e-07,1.390721e-08,2.3387596e-05,0
4.5604463e-07,1.5964528e-06,1.5559658e-08,2.3586852e-05,0
2.2073945e-07,9.119632e-07,3.617941e-09,2.354606e-05,0
2.9710344e-07,1.759702e-06,8.9761905e-09,2.358854e-05,0
1.5703971e-07,9.707558e-07,5.0651625e-09,2.3969891e-05,0
9.804467e-09,7.571402e-07,1.0646306e-07,2.3253202e-05,0
1.5257449e-07,6.565501e-07,2.8257242e-08,2.3547114e-05,0
1.23918555e-08,3.2630425e-07,3.7994845e-08,2.4346078e-05,0
8.832111e-08,4.0842875e-07,8.297791e-08,2.4411429e-05,0
1.8988429e-08,6.6082356e-07,1.629389e-07,2.4626639e-05,0
3.3954965e-08,5.3492175e-07,1.2299556e-07,2.4349258e-05,0
2.0735624e-07,2.1626775e-07,6.117101e-08,2.3902734e-05,0
5.1989083e-08,3.2792457e-07,5.2980006e-08,2.5001875e-05,0
3.594111e-08,5.701183e-07,9.468045e-08,2.391637e-05,0
3.5707355e-08,1.3332236e-07,4.9449056e-08,2.411335e-05,0
8.124379e-08,2.725909e-07,2.5173195e-08,2.4653922e-05,0
1.9259808e-08,3.0747958e-07,2.1297107e-07,2.433308e-05,0
1.2846859e-07,2.0069999e-07,6.321639e-08,2.2984841e-05,0
1.5459648e-07,6.9798875e-07,8.877831e-08,2.4564553e-05,0
3.971563e-08,4.0456646e-07,5.5309272e-08,2.4486133e-05,0
5.3128148e-05,1.3200795e-07,1.9276198e-08,2.4562727e-05,0
8.1431665e-08,1.93611e-07,5.61371e-08,2.4303208e-05,0
4.186294e-07,1.3133969e-06,7.858289e-08,2.4217352e-05,0
2.292928e-06,4.4903896e-07,4.8447326e-08,2.4238725e-05,0
2.3910002e-07,2.7366798e-07,6.1972635e-08,2.4427776e-05,0
2.3742129e-07,5.9228167e-08,1.2164692e-07,2.408044e-05,0
1.1248237e-07,2.7629957e-07,1.1279518e-07,2.4661493e-05,0
3.97954e-08,2.7324393e-07,3.3405982e-08,2.4828238e-05,0
3.0394453e-08,2.759062e-07,4.0736555e-08,2.3303684e-05,0
1.7162036e-07,2.6362326e-07,1.3366304e-07,2.4329947e-05,0
1.8502844e-07,3.0383677e-07,6.435094e-08,2.4088204e-05,0
2.6127256e-07,9.318892e-08,7.765493e-08,2.5128038e-05,0
1.395551e-07,2.1052341e-07,4.6165144e-07,2.4566732e-05,0
9.798899e-08,1.4918443e-07,1.0382699e-07,2.4367355e-05,0
1.6493114e-07,1.025133e-07,2.1560916e-07,2.443204e-05,0
2.472615e-07,1.1412521e-07,7.4561314e-08,2.3730461e-05,0
4.490801e-07,1.6617914e-08,1.363764e-07,2.400297e-05,0
1.5135494e-07,2.0772161e-07,1.2318444e-07,2.4029834e-05,0
2.1893749e-07,1.8195912e-07,8.6355e-08,2.421024e-05,0
2.7296073e-08,1.5298858e-07,5.7019392e-08,2.3879793e-05,0
2.2289164e-07,1.1946562e-07,1.7273182e-07,2.4001025e-05,0
8.145253e-07,1.8023826e-07,1.1590993e-07,2.4318602e-05,0
3.0555555e-07,3.8907518e-07,7.540756e-08,2.3972201e-05,0
2.5228965e-06,1.4987191e-07,1.4786107e-07,2.4022364e-05,0
3.0997217e-07,1.6840704e-07,7.7542296e-08,2.4003017e-05,0
4.0144758e-07,6.753356e-08,1.1368342e-07,2.4480412e-05,0
9.221246e-07,3.7300204e-08,7.9565936e-08,2.3561828e-05,0
9.961583e-07,1.2056164e-07,2.6899553e-08,2.411229e-05,0
5.633607e-07,1.4675422e-07,7.4349146e-08,2.360794e-05,0
6.6474814e-07,9.000744e-08,6.883245e-08,2.3519266e-05,0
1.18207835e-08,1.2663546e-07,9.6666525e-08,2.4465126e-05,0
1.5013637e-08,3.377212e-07,1.8999899e-07,2.357871e-05,0
8.824142e-09,7.416608e-07,1.2632944e-07,2.4956355e-05,0
1.2558726e-08,2.4877198e-07,6.381948e-08,2.4917377e-05,0
2.8309517e-08,7.6633694e-07,1.5857884e-07,2.3616001e-05,0
1.4056881e-06,4.5520705e-06,7.167052e-07,2.4940864e-05,0
6.46216e-07,2.120951e-05,3.7827053e-07,2.4901556e-05,0
5.339921e-07,1.5425495e-06,6.382453e-07,2.506036e-05,0
2.5997142e-07,2.383579e-06,2.4756641e-06,2.4470655e-05,0
7.074554e-07,1.1754461e-05,6.402583e-07,2.4694937e-05,0
5.4371503e-07,6.4063665e-06,1.8405008e-06,2.423542e-05,0
7.7365297e-07,3.3386061e-06,4.7184307e-07,2.4857423e-05,0
9.439867e-07,2.4094986e-06,8.158174e-07,2.524903e-05,0
5.9333604e-07,4.3938912e-06,1.1485462e-06,2.5800078e-05,0
7.8428184e-07,2.8430484e-06,4.975944e-07,2.4115097e-05,0
8.374921e-07,6.916039e-06,7.7393116e-07,2.5197965e-05,0
5.331784e-07,5.439699e-06,3.021092e-07,2.3983726e-05,0
8.6168393e-07,2.1515802e-06,9.533105e-07,2.4152034e-05,0
7.986514e-07,2.1813958e-06,5.764631e-07,2.4637846e-05,0
6.777615e-07,2.9392243e-06,4.054034e-07,2.4686155e-05,0
8.765716e-07,2.939255e-06,7.3908996e-07,2.4867595e-05,0
7.8533645e-07,3.9455217e-06,6.007602e-07,2.5028405e-05,0
2.2081167e-07,3.3078672e-06,1.008017e-06,2.41495e-05,0
8.491415e-07,2.3205417e-05,9.607344e-07,2.4730809e-05,0
1.9428575e-07,3.2133962e-06,3.212861e-07,2.523348e-05,0
8.617677e-07,5.579366e-06,2.0812506e-06,2.4511597e-05,0
2.0391965e-07,1.368984e-05,1.2622794e-06,2.4809302e-05,0
7.5580414e-07,1.4250902e-05,3.3323142e-06,2.4987334e-05,0
1.4222104e-06,2.9444307e-05,3.6876934e-06,2.4708483e-05,0
